"AUTHOR";"BORN-DIED";"TITLE";"DATE";"TECHNIQUE";"LOCATION";"URL";"FORM";"SCHOOL";"TIMEFRAME"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"The Mother";"c. 1660";"Oil on canvas, 53 x 61 cm";"Rijksmuseum, Amsterdam";"https://www.wga.hu/detail/h/hooch/2/29hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Woman and Maid in a Courtyard";"c. 1660";"Oil on canvas, 73,7 x 62,6 cm";"National Gallery, London";"https://www.wga.hu/detail/h/hooch/2/30hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Maid with a Broom and a Pail in a Sunlit Courtyard";"1660-61";"Oil on canvas, 48 x 42 cm";"Staatliche Kunsthalle, Karlsruhe";"https://www.wga.hu/detail/h/hooch/2/31hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Woman Peeling Apples";"c. 1663";"Oil on canvas, 71 x 54 cm";"Wallace Collection, London";"https://www.wga.hu/detail/h/hooch/3/41hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Interior with Figures";"1663-65";"Oil on canvas, 58 x 69 cm";"Metropolitan Museum of Art, New York";"https://www.wga.hu/detail/h/hooch/3/42hooch.jpg";"interior";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"The Card-Players";"1663-65";"Oil on canvas, 67 x 77 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/h/hooch/3/43hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Woman Reading a Letter";"1664";"Oil on canvas, 55 x 55 cm";"Szépm?vészeti Múzeum, Budapest";"https://www.wga.hu/detail/h/hooch/3/44hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Interior with a Young Couple";"1662-66";"Oil on canvas, 55 x 63 cm";"Metropolitan Museum of Art, New York";"https://www.wga.hu/detail/h/hooch/3/44hoock.jpg";"interior";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Village House";"c. 1665";"Oil on canvas, 61 x 47 cm";"Rijksmuseum, Amsterdam";"https://www.wga.hu/detail/h/hooch/3/45hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Village House (detail)";"c. 1665";"Oil on canvas, 61 x 47 cm";"Rijksmuseum, Amsterdam";"https://www.wga.hu/detail/h/hooch/3/46hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"The Council Chamber in Amsterdam Town Hall";"1661-70";"Oil on canvas, 113 x 99 cm";"Museo Thyssen-Bornemisza, Madrid";"https://www.wga.hu/detail/h/hooch/3/46hoock.jpg";"interior";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Mother and Child by a Cradle";"c. 1665";"Oil on canvas, 54 x 65 cm";"Nationalmuseum, Stockholm";"https://www.wga.hu/detail/h/hooch/3/46hoocl.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Company Making Music";"-";"Oil on canvas";"Museum der Bildenden Künste, Leipzig";"https://www.wga.hu/detail/h/hooch/3/47hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"At the Linen Closet";"1665";"Oil on canvas, 72 x 77,5 cm";"Rijksmuseum, Amsterdam";"https://www.wga.hu/detail/h/hooch/3/48hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Couple with Parrot";"1668";"Oil on canvas, 73 x 62 cm";"Wallraf-Richartz-Museum, Cologne";"https://www.wga.hu/detail/h/hooch/3/49hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Woman with a Water Pitcher, and a Man by a Bed";"1667-70";"Oil on canvas, 62 x 52 cm";"Metropolitan Museum of Art, New York";"https://www.wga.hu/detail/h/hooch/3/49hoock.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Paying the Hostess";"c. 1670";"Oil on canvas, 95 x 111 cm";"Metropolitan Museum of Art, New York";"https://www.wga.hu/detail/h/hooch/3/50hooca.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"A Couple Playing Cards, with a Serving Woman";"c. 1670";"Oil on canvas, 69 x 58 cm";"Metropolitan Museum of Art, New York";"https://www.wga.hu/detail/h/hooch/3/50hoocb.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Man Reading a Letter to a Woman";"1670-74";"Oil on canvas, 77 x 70 cm";"The Kremer Collection";"https://www.wga.hu/detail/h/hooch/3/50hoocc.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Card Players at a Table";"1670-74";"Oil on canvas, 107 x 93 cm";"Private collection";"https://www.wga.hu/detail/h/hooch/3/50hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Suckling Mother and Maid";"1670-75";"Oil on canvas, 64 x 76 cm";"Kunsthistorisches Museum, Vienna";"https://www.wga.hu/detail/h/hooch/3/51hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Musical Party in a Courtyard";"1677";"Oil on canvas, 83.5 x 68.5 cm";"National Gallery, London";"https://www.wga.hu/detail/h/hooch/3/52hooch.jpg";"genre";"Dutch";"1651-1700"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"The Game of Chess";"c. 1508";"Oil on oak, 27 x 35 cm";"Staatliche Museen, Berlin";"https://www.wga.hu/detail/l/leyden/1/04chess.jpg";"genre";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Self-portrait";"1509";"Oil on oak, 29 x22 cm";"Herzog Anton Ulrich-Museum, Braunschweig";"https://www.wga.hu/detail/l/leyden/1/1selfpor.jpg";"portrait";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Fortune-Teller with a Fool";"1508-10";"Oil on panel, 24 x 30 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/l/leyden/1/21fortun.jpg";"genre";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Card Players";"1508-10";"Oil on panel, 56 x 70 cm";"National Gallery of Art, Washington";"https://www.wga.hu/detail/l/leyden/1/2cardpla.jpg";"genre";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Card Players";"1525";"Oil on panel, 40 x 50 cm";"Museo Thyssen-Bornemisza, Madrid";"https://www.wga.hu/detail/l/leyden/1/3cardpla.jpg";"genre";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Card Players";"c. 1515";"Panel, 36 x 46 cm";"Wilton House, Salisbury";"https://www.wga.hu/detail/l/leyden/1/4cardpla.jpg";"genre";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Worshipping of the Golden Calf";"c. 1530";"Oil on wood, 93 x 67 cm";"Rijksmuseum, Amsterdam";"https://www.wga.hu/detail/l/leyden/1/golden.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Worshipping of the Golden Calf";"c. 1530";"Oil on wood, 93 x 67 cm";"Rijksmuseum, Amsterdam";"https://www.wga.hu/detail/l/leyden/1/golden_c.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Worshipping of the Golden Calf (detail)";"c. 1530";"Oil on panel";"Rijksmuseum, Amsterdam";"https://www.wga.hu/detail/l/leyden/1/golden_d.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Christ Healing the Blind";"1531";"Oil on canvas transferred from wood, 115,5 x 150,5 cm";"The Hermitage, St. Petersburg";"https://www.wga.hu/detail/l/leyden/1/healing.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Christ Healing the Blind (detail)";"1531";"Oil on canvas transferred from wood";"The Hermitage, St. Petersburg";"https://www.wga.hu/detail/l/leyden/1/healing1.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"The Last Judgment";"1527";"Oil on panel, 301 x 435 cm";"Stedelijk Museum De Lakenhal, Leiden";"https://www.wga.hu/detail/l/leyden/1/lastjud.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"The Last Judgment (central panel)";"1527";"Oil on panel, 271 x 185 cm";"Stedelijk Museum De Lakenhal, Leiden";"https://www.wga.hu/detail/l/leyden/1/lastjud0.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"The Last Judgment (outside wings)";"1527";"Oil on panel, 294 x 217 cm";"Stedelijk Museum De Lakenhal, Leiden";"https://www.wga.hu/detail/l/leyden/1/lastjud1.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"The Last Judgment (detail)";"1527";"Oil on panel";"Stedelijk Museum De Lakenhal, Leiden";"https://www.wga.hu/detail/l/leyden/1/lastjud2.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Lot and his Daughters";"c. 1520";"Oil on wood, 48 x 34 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/l/leyden/1/lot_daug.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Virgin and Child with the Magdalen and a Donor";"1522";"Oil on wood, 51 x 68 cm";"Alte Pinakothek, Munich";"https://www.wga.hu/detail/l/leyden/1/madonna.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Preaching in the Church";"1530";"Oil on wood, 133 x 97 cm";"Rijksmuseum, Amsterdam";"https://www.wga.hu/detail/l/leyden/1/preachin.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"The Temptation of St Anthony";"c. 1530";"Oil on wood, 66 x 71 cm";"Musées Royaux des Beaux-Arts, Brussels";"https://www.wga.hu/detail/l/leyden/1/santhony.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"St Jerome Penitent";"1515-16";"Oil on oak, 7 x 31 cm";"Staatliche Museen, Berlin";"https://www.wga.hu/detail/l/leyden/1/stjerome.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Virgin and Child with Angels";"c. 1520";"Oil on wood, 74 x 44 cm";"Staatliche Museen, Berlin";"https://www.wga.hu/detail/l/leyden/1/virgin_c.jpg";"religious";"Netherlandish";"1501-1550"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Prince Charles Louis with His Tutor, as Alexander Instructed by Aristotle";"1631";"Oil on canvas, 104 x 97 cm";"J. Paul Getty Museum, Los Angeles";"https://www.wga.hu/detail/l/lievens/1charles.jpg";"portrait";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Bust of a Young Girl";"1630-32";"Oil on panel, 62 x 48 cm";"Szépm?vészeti Múzeum, Budapest";"https://www.wga.hu/detail/l/lievens/1girl.jpg";"portrait";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Portrait of Petrus Egidius de Morrion";"1637";"Oil on wood, 83,5 x 59 cm";"Szépm?vészeti Múzeum, Budapest";"https://www.wga.hu/detail/l/lievens/2morrion.jpg";"portrait";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"The Four Elements and Ages of Man: Fire and Childhood";"c. 1668";"Oil on oak, 83 x 58 cm";"Staatliche Museen, Kassel";"https://www.wga.hu/detail/l/lievens/4elemen1.jpg";"mythological";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"The Four Elements and Ages of Man: Air and Youth";"c. 1668";"Oil on oak, 84 x 60 cm";"Staatliche Museen, Kassel";"https://www.wga.hu/detail/l/lievens/4elemen2.jpg";"mythological";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"The Four Elements and Ages of Man: Earth and Maturity";"c. 1668";"Oil on oak, 83 x 60 cm";"Staatliche Museen, Kassel";"https://www.wga.hu/detail/l/lievens/4elemen3.jpg";"mythological";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"The Four Elements and Ages of Man: Water and Old Age";"c. 1668";"Oil on oak, 84 x 59 cm";"Staatliche Museen, Kassel";"https://www.wga.hu/detail/l/lievens/4elemen4.jpg";"mythological";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Portrait of Ephraim Bueno";"1650s";"Etching, 530 x 445 mm";"Joods Historisch Museum, Amsterdam";"https://www.wga.hu/detail/l/lievens/bueno.jpg";"portrait";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Jacob Receiving the Bloody Tunic of Joseph";"-";"Oil on canvas, 57 x 75 cm";"Private collection";"https://www.wga.hu/detail/l/lievens/jacobjos.jpg";"religious";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"The Raising of Lazarus";"1630";"Oil on canvas, 103 x 112 cm";"Museum and Art Gallery, Brighton";"https://www.wga.hu/detail/l/lievens/lazarus.jpg";"religious";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Portrait of an Old Man";"1630-35";"Oil on canvas, 61 x 46 cm";"Private collection";"https://www.wga.hu/detail/l/lievens/old_man.jpg";"portrait";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Study of an Old Man";"c. 1630";"Oil on oak panel, 53 x 42 cm";"Private collection";"https://www.wga.hu/detail/l/lievens/old_man1.jpg";"portrait";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Bearded Old Man with a Brown Cloak";"c. 1631";"Oil on canvas, 67 x 56 cm";"Private collection";"https://www.wga.hu/detail/l/lievens/old_man2.jpg";"portrait";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Head of an Old Man";"1631-32";"Oil on panel, 59 x 43 cm";"Private collection";"https://www.wga.hu/detail/l/lievens/old_man3.jpg";"portrait";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"A Tronie";"1635-40";"Oil on panel, 63 x 52 cm";"Private collection";"https://www.wga.hu/detail/l/lievens/old_man4.jpg";"portrait";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Old Man in Oriental Garb";"1628-30";"Oil on canvas, 135 x 101 cm";"Schloss Sanssouci, Berlin";"https://www.wga.hu/detail/l/lievens/oriental.jpg";"portrait";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Pilate Washing his Hands";"-";"Panel";"Stedelijk Museum De Lakenhal, Leiden";"https://www.wga.hu/detail/l/lievens/pilate.jpg";"religious";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Rembrandt van Rijn with Gorget";"c. 1629";"Oil on panel, 57 x 44 cm";"Rijksmuseum, Amsterdam";"https://www.wga.hu/detail/l/lievens/rembrand.jpg";"portrait";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Samson and Delilah";"1625-26";"Oil on canvas, 129 x 110 cm";"Rijksmuseum, Amsterdam";"https://www.wga.hu/detail/l/lievens/samsonde.jpg";"mythological";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Study of an Old Man";"c. 1629";"Oil on oak panel, 58 x 47 cm";"Private collection";"https://www.wga.hu/detail/l/lievens/studyold.jpg";"portrait";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"The Violin Player";"c. 1625";"Panel";"Stedelijk Museum De Lakenhal, Leiden";"https://www.wga.hu/detail/l/lievens/violin_p.jpg";"genre";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Young Man in a Yellow Robe";"1630-31";"Oil on canvas, 112 x 99 cm";"National Gallery of Scotland, Edinburgh";"https://www.wga.hu/detail/l/lievens/yellowro.jpg";"portrait";"Dutch";"1601-1650"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Madonna and Child Enthroned with Saints";"c. 1430";"Panel, 44 x 34 cm";"Museo della Collegiata, Empoli";"https://www.wga.hu/detail/l/lippi/filippo/1430/1madonna.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Madonna and Child Enthroned with Saints (detail)";"c. 1430";"Panel";"Museo della Collegiata, Empoli";"https://www.wga.hu/detail/l/lippi/filippo/1430/1madonnb.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Madonna and Child Enthroned with Saints (detail)";"c. 1430";"Panel";"Museo della Collegiata, Empoli";"https://www.wga.hu/detail/l/lippi/filippo/1430/1madonnc.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Madonna of Humility (Trivulzio Madonna)";"c. 1430";"Panel";"Castello Sforzesco, Milan";"https://www.wga.hu/detail/l/lippi/filippo/1430/2humilit.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Confirmation of the Carmelite Rule";"c. 1432";"Fresco";"Museo di Santa Maria del Carmine, Florence";"https://www.wga.hu/detail/l/lippi/filippo/1430/3rules.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Confirmation of the Carmelite Rule (detail)";"c. 1432";"Fresco";"Museo di Santa Maria del Carmine, Florence";"https://www.wga.hu/detail/l/lippi/filippo/1430/3rules1.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Confirmation of the Carmelite Rule (detail)";"c. 1432";"Fresco";"Museo di Santa Maria del Carmine, Florence";"https://www.wga.hu/detail/l/lippi/filippo/1430/3rules2.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Confirmation of the Carmelite Rule (detail)";"c. 1432";"Fresco";"Museo di Santa Maria del Carmine, Florence";"https://www.wga.hu/detail/l/lippi/filippo/1430/3rules3.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"The Penitent St Jerome with a Young Monk";"1435-36";"Tempera on wood, 47 x 29 cm";"Lindenau-Museum, Altenburg";"https://www.wga.hu/detail/l/lippi/filippo/1430/4jerome.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Piet?";"1435-39";"Tempera on panel, 58 x 32 cm";"Museo Poldi Pezzoli, Milan";"https://www.wga.hu/detail/l/lippi/filippo/1430/4jpieta.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Piet?";"1435-39";"Tempera on panel, 58 x 32 cm";"Museo Poldi Pezzoli, Milan";"https://www.wga.hu/detail/l/lippi/filippo/1430/4jpieta1.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Madonna with Child (Tarquinia Madonna)";"1437";"Tempera on panel, 151 x 66 cm";"Galleria Nazionale d'Arte Antica, Rome";"https://www.wga.hu/detail/l/lippi/filippo/1430/4madonna.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Madonna and Child Enthroned with Two Angels";"c. 1437";"Tempera and gold on wood transferred from wood; arched top: 123 x 63 cm";"Metropolitan Museum of Art, New York";"https://www.wga.hu/detail/l/lippi/filippo/1430/5madch.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Madonna and Child Enthroned with Two Angels";"c. 1437";"Tempera and gold on wood transferred from wood; arched top: 123 x 63 cm";"Metropolitan Museum of Art, New York";"https://www.wga.hu/detail/l/lippi/filippo/1430/5madchi.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Madonna and Child Enthroned with Two Angels (detail)";"c. 1437";"Tempera and gold on wood transferred from wood";"Metropolitan Museum of Art, New York";"https://www.wga.hu/detail/l/lippi/filippo/1430/5madchi0.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"The Doctors of the Church";"c. 1437";"Panel, 129 x 65 cm (each)";"Accademina Albertina, Turin";"https://www.wga.hu/detail/l/lippi/filippo/1430/5madchi1.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Sts Augustine and Ambrose";"c. 1437";"Tempera and gold on wood, 129 x 65 cm";"Accademia Albertina di Belle Arti, Turin";"https://www.wga.hu/detail/l/lippi/filippo/1430/5madchi2.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Sts Gregory and Jerome";"c. 1437";"Tempera and gold on wood, 129 x 65 cm";"Accademia Albertina di Belle Arti, Turin";"https://www.wga.hu/detail/l/lippi/filippo/1430/5madchi3.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Triptych";"c. 1437";"Tempera and gold on wood";"Accademia Albertina di Belle Arti, Turin and Metropolitan Museum of Art, New York";"https://www.wga.hu/detail/l/lippi/filippo/1430/5madchi4.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Sts Augustine and Ambrose (detail)";"c. 1437";"Tempera and gold on wood";"Accademia Albertina di Belle Arti, Turin";"https://www.wga.hu/detail/l/lippi/filippo/1430/5madchi5.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Sts Gregory and Jerome (detail)";"c. 1437";"Tempera and gold on wood";"Accademia Albertina di Belle Arti, Turin";"https://www.wga.hu/detail/l/lippi/filippo/1430/5madchi6.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Madonna and Child with Saints, Angels, and a Donor";"c. 1437";"Panel, 47 x 36 cm";"Collezione Vittorio Cini, Venice";"https://www.wga.hu/detail/l/lippi/filippo/1430/6madsain.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Annunciation";"1437-39";"Tempera on wood, 64 x 23 cm (each panel)";"Frick Collection, New York";"https://www.wga.hu/detail/l/lippi/filippo/1430/7annunc.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Annunciation (detail)";"1437-39";"Tempera on wood";"Frick Collection, New York";"https://www.wga.hu/detail/l/lippi/filippo/1430/7annunc1.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Man of Sorrows";"-";"Panel, 82 x 101 cm";"Archbishop's Palace, Florence";"https://www.wga.hu/detail/l/lippi/filippo/1430/7sorrows.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Madonna and Child with St Fredianus and St Augustine";"1437-38";"Panel, 208 x 244 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/l/lippi/filippo/1430/8barbad.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"St Fredianus Diverts the River Serchio";"c. 1438";"Tempera on wood, 40 x 235 cm (three panels together)";"Galleria degli Uffizi, Florence";"https://www.wga.hu/detail/l/lippi/filippo/1430/8barbad1.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Announcement of the Death of the Virgin";"c. 1438";"Tempera on wood, 40 x 235 cm (three panels together)";"Galleria degli Uffizi, Florence";"https://www.wga.hu/detail/l/lippi/filippo/1430/8barbad2.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"Vision of St Augustine";"c. 1438";"Tempera on wood, 40 x 235 cm (three panels together)";"Galleria degli Uffizi, Florence";"https://www.wga.hu/detail/l/lippi/filippo/1430/8barbad3.jpg";"religious";"Italian";"1401-1450"
"LIPPI, Fra Filippo";"(b. 1406, Firenze, d. 1469, Spoleto)";"The Annunciation";"1435-40";"Tempera on panel, 100 x 161 cm";"National Gallery of Art, Washington";"https://www.wga.hu/detail/l/lippi/filippo/1430/9annunci.jpg";"religious";"Italian";"1401-1450"
